Date,Open,High,Low,Close,Adj Close,Volume
2021-06-24,51.000000,51.200001,50.799999,51.099998,47.731880,13510307
2021-06-25,51.099998,51.299999,50.799999,51.000000,47.638474,15971825
2021-06-28,51.000000,51.200001,50.799999,51.099998,47.731880,16003985
2021-06-29,51.099998,51.200001,50.900002,51.200001,47.825291,11099896
2021-06-30,51.099998,51.200001,50.900002,51.000000,47.638474,13824942
2021-07-01,50.900002,51.000000,50.599998,50.599998,47.264835,21128940
2021-07-02,50.599998,50.900002,50.500000,50.500000,47.171429,17169723
2021-07-05,50.900002,51.000000,50.500000,50.599998,47.264835,24766420
2021-07-06,50.900002,51.299999,50.700001,51.200001,47.825291,23978297
2021-07-07,51.099998,51.299999,51.000000,51.299999,47.918697,24187866
2021-07-08,51.500000,52.900002,51.500000,52.799999,49.319828,53448185
2021-07-09,52.500000,52.799999,51.799999,52.000000,48.572559,37781086
2021-07-12,52.200001,52.400002,51.799999,52.200001,48.759377,26665746
2021-07-13,52.500000,52.500000,51.700001,51.900002,48.479153,23317259
2021-07-14,51.900002,52.000000,51.299999,51.500000,48.105515,20245961
2021-07-15,51.500000,51.799999,51.299999,51.599998,48.198925,11878353
2021-07-16,51.500000,51.599998,51.299999,51.500000,48.105515,12140286
2021-07-19,51.400002,52.000000,51.299999,52.000000,48.572559,11238328
2021-07-20,51.599998,51.799999,51.400002,51.700001,48.292336,10090427
2021-07-21,52.000000,52.400002,51.700001,51.799999,48.385742,24680665
2021-07-22,52.299999,52.299999,51.900002,52.099998,48.665966,16497721
2021-07-23,52.299999,53.099998,52.200001,53.000000,49.506649,34309451
2021-07-26,53.400002,53.799999,53.000000,53.200001,49.693466,24624387
2021-07-27,53.299999,53.299999,52.599998,53.000000,49.506649,18586954
2021-07-28,52.799999,53.000000,52.000000,52.400002,48.946198,36324557
2021-07-29,52.500000,52.900002,52.099998,52.900002,49.413239,18901234
2021-07-30,52.900002,52.900002,52.500000,52.599998,49.133011,12427468
2021-08-02,52.700001,52.799999,52.500000,52.799999,49.319828,13970898
2021-08-03,53.099998,53.900002,53.000000,53.900002,50.347328,45432106
2021-08-04,54.200001,54.500000,53.599998,53.799999,50.253918,23470934
2021-08-05,53.799999,53.799999,52.599998,52.700001,49.226421,38500460
2021-08-06,53.200001,53.200001,52.400002,52.900002,49.413239,32432435
2021-08-09,52.599998,52.599998,51.700001,52.400002,48.946198,33511138
2021-08-10,52.200001,52.400002,51.700001,51.900002,48.479153,34177123
2021-08-11,51.599998,51.700001,50.799999,51.099998,47.731880,59379680
2021-08-12,45.849998,47.750000,45.650002,47.599998,47.599998,74840032
2021-08-13,48.049999,48.599998,47.950001,48.400002,48.400002,23632863
2021-08-16,48.400002,48.450001,47.700001,47.950001,47.950001,26506384
2021-08-17,47.950001,47.950001,47.950001,47.950001,47.950001,0
2021-08-18,46.900002,47.299999,46.400002,47.250000,47.250000,25051449
2021-08-19,47.250000,47.250000,46.000000,46.200001,46.200001,25803799
2021-08-20,45.900002,46.750000,45.700001,46.150002,46.150002,19095493
2021-08-23,46.700001,47.250000,46.549999,46.799999,46.799999,10423682
2021-08-24,47.000000,47.099998,46.450001,46.750000,46.750000,10914271
2021-08-25,46.799999,47.250000,46.549999,47.200001,47.200001,8639930
2021-08-26,47.200001,47.299999,46.599998,46.950001,46.950001,13050082
2021-08-27,46.950001,47.500000,46.750000,47.450001,47.450001,9325002
2021-08-30,47.450001,47.599998,47.150002,47.599998,47.599998,9151494
2021-08-31,47.599998,48.450001,47.250000,48.450001,48.450001,18333940
2021-09-01,48.349998,48.400002,47.849998,48.400002,48.400002,14791179
2021-09-02,48.400002,48.400002,47.700001,47.900002,47.900002,7852716
2021-09-03,47.900002,48.549999,47.849998,48.500000,48.500000,12032194
2021-09-06,48.500000,49.099998,48.150002,48.799999,48.799999,13003360
2021-09-07,48.799999,49.000000,48.549999,48.750000,48.750000,8226616
2021-09-08,48.700001,48.950001,48.200001,48.549999,48.549999,12297689
2021-09-09,48.000000,48.200001,47.799999,48.200001,48.200001,10713050
2021-09-10,48.200001,49.000000,48.049999,49.000000,49.000000,15909580
